Sample_name,Label,Hash,nReads
088,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2514
014,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2239
107,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1823
060,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1333
073,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,13553
072,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,707
084,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,9517
134,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1865
045,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,4135
085,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,7494
113,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1727
030,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,5658
079,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1590
010,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1922
006,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,3699
086,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,774
011,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,3201
029,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1975
004,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2181
035,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,5823
094,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2817
071,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,989
077,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1035
057,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1453
046,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1063
009,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2764
003,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2216
096,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,477
132,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,3485
103,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1499
018,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,11337
067,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,61
025,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,12853
095,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,4061
097,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,7
101,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1336
116,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,603
117,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,7620
078,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1937
090,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1887
069,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1319
118,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1143
054,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,6112
058,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1357
034,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,4682
130,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,850
110,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,422
032,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2317
091,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,2571
105,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,8913
081,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,6148
128,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1207
033,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,6545
052,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,284
100,MiFish,8bec9651f9b6d549db2f312e93b4661d5d3c9995,1469
009,MiFish,98637f77f6aa8394536b7d57b750cbaf529a49db,178
110,MiFish,98637f77f6aa8394536b7d57b750cbaf529a49db,70
130,MiFish,bd333f012d9e109ba9c9b02d3ae290d506844033,833
100,MiFish,2de832f7e182c606ad107f0d4dc1f17fc858ce1a,101
132,MiFish,2de832f7e182c606ad107f0d4dc1f17fc858ce1a,613
080,MiFish,79eb1ef788904ced2aa3b96ae2a6f82c3eaa541b,357
079,MiFish,0856b8defbd9b2aedb127ed471ade455138b218f,177
102,MiFish,c912c9ce78bda6474eae2feaa1e13feb690da738,55
100,MiFish,1e774ff94a62a811cc2d58c1adf72ff795c22e8e,60
016,MiFish,dbb79616caf4b0ba157d2cb73733540f6778e862,7665
017,MiFish,23dfee7ee8a4b6cf4abda705992ead15766904c3,72
088,MiFish,e59ce2a89d683bb37756aa6bd362d0a68a7bbb13,281
087,MiFish,e386b7f484f434a88e95cc90347cad16cf40995c,71
034,MiFish,ab9ef96b6f7898b85421a37cb7fc5e3143a6834b,260
134,MiFish,79362f0f2d1fe06f7732197871c73dab8cd1c61f,2756
130,MiFish,bad5dbbaa51e60c82c835777768a7e4556c6c727,800
134,MiFish,cd390d01b1703ed1d5b76b4170629385797bd4f8,4532
078,MiFish,1e736626de95541e4fed3f5d4a3e9fe474f48266,218
110,MiFish,4fe559c1941f74bc30b2d287d6c946277f3778aa,89
110,MiFish,390df26769fdb21f1f4aea86876d05771bf63194,92
080,MiFish,a136d57fab61eb878ffeb64ef561e300e25ad688,316
060,MiFish,005eeb8cba86fbb002980bcd7711fd943a897bd3,443
100,MiFish,3da69409a2ece559b55299c61dbf4b03b0cb5cec,40
010,MiFish,23e5fbcf45d420cccffbe8f8f3bd0d008208f051,226
110,MiFish,8d8e1b91860ccdf81a424231db0b012546cd2c40,93
001,MiFish,34a9f92da6382d76b60976f12802e564a47b5fd1,160
021,MiFish,34a9f92da6382d76b60976f12802e564a47b5fd1,6723
122,MiFish,34a9f92da6382d76b60976f12802e564a47b5fd1,52
017,MiFish,3678e2c8ac38128f234880ca5aa9a981a138815b,50
087,MiFish,f758a446eaf13a18017fe92cd684e8b7bbc4ebc5,79
017,MiFish,f758a446eaf13a18017fe92cd684e8b7bbc4ebc5,52
103,MiFish,c565ebaf92c165baae2fa4711e7e4d3993c047a8,55
018,MiFish,39712edb574288b557e6d09e0d423c81efd928db,227
011,MiFish,f08b2148e855756ebe520e414d7734b43f8a161e,496
095,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,183
017,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,73
018,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,304
103,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,51
009,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,184
122,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,3918
004,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,53
075,MiFish,4fdea4318c3a9f5157a22084754b3a6bd9946fac,378
052,MiFish,de0389582e9584bad9ab70b7f8d4a98a7c3a553c,201
055,MiFish,de0389582e9584bad9ab70b7f8d4a98a7c3a553c,415
075,MiFish,45af5506e6b98256846bea7d4036e6d56bd292d4,376
126,MiFish,9751315cf191768b2aab899f246f1a163f05e26f,3
019,MiFish,9751315cf191768b2aab899f246f1a163f05e26f,4055
092,MiFish,9751315cf191768b2aab899f246f1a163f05e26f,591
118,MiFish,2810641abefdca6269b05a362415ee4792f4576d,1030
080,MiFish,2810641abefdca6269b05a362415ee4792f4576d,922
124,MiFish,2810641abefdca6269b05a362415ee4792f4576d,6382
040,MiFish,2810641abefdca6269b05a362415ee4792f4576d,250
131,MiFish,2810641abefdca6269b05a362415ee4792f4576d,5389
009,MiFish,2810641abefdca6269b05a362415ee4792f4576d,66
107,MiFish,2810641abefdca6269b05a362415ee4792f4576d,1606
120,MiFish,2810641abefdca6269b05a362415ee4792f4576d,5004
087,MiFish,2810641abefdca6269b05a362415ee4792f4576d,505
110,MiFish,2810641abefdca6269b05a362415ee4792f4576d,205
102,MiFish,2810641abefdca6269b05a362415ee4792f4576d,67
127,MiFish,2810641abefdca6269b05a362415ee4792f4576d,2721
003,MiFish,2810641abefdca6269b05a362415ee4792f4576d,89
103,MiFish,2810641abefdca6269b05a362415ee4792f4576d,293
001,MiFish,2810641abefdca6269b05a362415ee4792f4576d,7841
072,MiFish,2810641abefdca6269b05a362415ee4792f4576d,494
019,MiFish,2810641abefdca6269b05a362415ee4792f4576d,3743
069,MiFish,2810641abefdca6269b05a362415ee4792f4576d,12
035,MiFish,2810641abefdca6269b05a362415ee4792f4576d,5017
135,MiFish,2810641abefdca6269b05a362415ee4792f4576d,8358
100,MiFish,2810641abefdca6269b05a362415ee4792f4576d,420
007,MiFish,2810641abefdca6269b05a362415ee4792f4576d,2401
018,MiFish,2810641abefdca6269b05a362415ee4792f4576d,479
008,MiFish,2810641abefdca6269b05a362415ee4792f4576d,4525
010,MiFish,2810641abefdca6269b05a362415ee4792f4576d,834
083,MiFish,2810641abefdca6269b05a362415ee4792f4576d,255
097,MiFish,2810641abefdca6269b05a362415ee4792f4576d,2705
094,MiFish,a2d847e79be166fa608035ea92e12c447548ff69,202
004,MiFish,189e34ea4d27eb0cd8a3cd5eaae4b8e8d51c3890,63
091,MiFish,b3c868ed6e9efaecc8b43d047979bb9621296b30,112
057,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,740
101,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,479
128,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,698
124,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2475
110,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,114
103,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,577
008,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,625
116,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,211
094,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2111
080,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,5677
100,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,984
044,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2390
030,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2674
095,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2380
009,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1589
003,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1575
071,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,493
090,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,730
102,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,938
083,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1924
070,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1143
077,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,544
096,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,316
018,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,5144
073,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,3696
072,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,382
087,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2630
091,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1898
034,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1165
046,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1124
017,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,899
010,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,425
004,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1442
055,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,831
078,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,802
079,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,615
040,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,832
066,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,75
069,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,774
088,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,1946
036,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,4907
045,MiFish,05ddae1c46805f50d183804f3283a2e0cf27fda6,2060
080,MiFish,4971653802a99c8e9dab7b641d646e16f6c29519,132
108,MiFish,870a34750e024a0d662e42fa06cf00c311f56651,1318
017,MiFish,d5e1593c80a50b95099aa472cd54951d07c37955,34
055,MiFish,e2f3259975d857a1a3a49e621449599c79331989,514
056,MiFish,e2f3259975d857a1a3a49e621449599c79331989,714
056,MiFish,b93490b2ac441a667cbba50bfa5c9efc75af368f,1096
055,MiFish,b93490b2ac441a667cbba50bfa5c9efc75af368f,91
009,MiFish,b93490b2ac441a667cbba50bfa5c9efc75af368f,49
013,MiFish,049e21d32ed52dbd0d4c32641ba37bd0606f0234,504
013,MiFish,3b09ebdb9bb6fef2545396a4b9b2459d6356340e,306
079,MiFish,3b09ebdb9bb6fef2545396a4b9b2459d6356340e,157
113,MiFish,25e795a200305a9626301779541cc1934ba03e64,445
052,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,110
027,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1811
110,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,146
132,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1190
127,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,85
128,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,539
067,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,71
106,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1532
080,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,144
012,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,1060
056,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,27
060,MiFish,1b8e9c6416b913e1426f7146725397d8a33f1cb8,534
035,MiFish,3fc1e68ecfd8848f79efc3f311951ede391fabc3,744
077,MiFish,3fc1e68ecfd8848f79efc3f311951ede391fabc3,107
087,MiFish,3fc1e68ecfd8848f79efc3f311951ede391fabc3,153
103,MiFish,3fc1e68ecfd8848f79efc3f311951ede391fabc3,55
095,MiFish,a81e00e9cb762ea9daf4240299aa1149003f08e7,71
110,MiFish,a81e00e9cb762ea9daf4240299aa1149003f08e7,123
055,MiFish,a81e00e9cb762ea9daf4240299aa1149003f08e7,402
018,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,707
083,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,191
017,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,46
069,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,5
087,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,61
080,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,1246
004,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,90
106,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,1091
096,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,211
029,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,2852
103,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,23
110,MiFish,c93cf632b26bd1512c4058fbad8ef8d42e575ae5,157
120,MiFish,cfc4b1202a7aa4b8a183d59bcb6459c26e189fa8,4317
040,MiFish,45ba33d1005cbd41c90ade4f67193a6212fe0386,3
128,MiFish,d9ad73f47171611f92080abe2495c390872b0be6,48
095,MiFish,c8e2843aa70d2a648f077ea732f1f05da738ca71,12
017,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1664
002,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2712
010,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1227
043,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3520
103,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,953
069,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,884
088,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3289
121,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,41980
135,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,184
077,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,507
116,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,149
003,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1773
078,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2106
040,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1229
073,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,10575
018,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,4807
045,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1612
031,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1982
079,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1987
101,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,861
038,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1380
030,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,4228
024,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,7433
096,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1390
110,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,99
087,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2298
055,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,872
100,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1153
095,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,3362
071,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,519
128,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,649
070,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1974
072,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,626
083,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2029
102,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1185
009,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2242
057,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,67
080,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2612
066,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,85
090,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1151
039,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,34747
091,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,2576
004,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,1957
092,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,712
094,MiFish,950b738e4a9ddc8fda9e01252a37ed1dd6552728,668
095,MiFish,10ccc49071e50263ff0dc82d86a46102fc22eda6,99
131,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,3993
071,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,90
058,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,978
128,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,581
005,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,20278
075,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,695
110,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,245
009,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,250
116,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,111
103,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,96
037,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,1158
002,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,13097
010,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,1644
080,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,811
133,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,4232
003,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,73
129,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,12
077,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,184
017,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,73
026,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,2889
060,MiFish,7106fc043ec84d3e382b3ba86a427924c731adaf,600
005,MiFish,9649123743f387644e154a6a0a7e1b9d536eb6b6,1798
012,MiFish,923ab25d60cd42c77434b356cacff56edfc2c640,1011
082,MiFish,c9b0ccaacf06d9cb7000511cfd491975cb709772,6589
031,MiFish,bbc5cc1d092c1b3947f7836bb1329ccf80f8b4ed,638
107,MiFish,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2842
108,MiFish,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2075
003,MiFish,a8e2c2e2a41bb1891ade4b78593c1399be0aa0ce,2
013,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,11490
004,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,2417
110,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,176
096,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,190
087,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,48
102,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,242
015,MiFish,f8a038d3ddcd73cfb8069f101095f5a4b96c96de,4343
092,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,414
048,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,2542
060,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,691
067,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,976
018,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,423
096,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,197
128,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,167
043,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,2000
009,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,525
004,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,90
010,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,334
090,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,571
110,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,296
108,MiFish,aa0c0214d986973256fe7b6f3c74494975c5dbd2,1580
075,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,704
110,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,168
029,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,1054
011,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,2251
069,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,6
104,MiFish,40aeec21334c48b27a3e0989ff1c01de8c599e54,1968
088,MiFish,cdca1ca25efd729549962b264292ba14dbc2c479,463
092,MiFish,cdca1ca25efd729549962b264292ba14dbc2c479,1038
003,MiFish,cdca1ca25efd729549962b264292ba14dbc2c479,68
131,MiFish,cdca1ca25efd729549962b264292ba14dbc2c479,2546
052,MiFish,eb17c705c365c92cc24d20a966b8be3700193ee3,217
005,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,7662
096,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,76
060,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,419
009,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,228
045,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,713
095,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,197
110,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,174
128,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,330
127,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,875
075,MiFish,5915c672151c8ad50a0ae0b88cb66ed4b86c349b,854
002,MiFish,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,1077
005,MiFish,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,7340
096,MiFish,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,45
004,MiFish,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,135
094,MiFish,5a8a7e51dbabee0903ada7aeeca31a73b76f9fd9,399
027,MiFish,ff499f0b4ac0fbcbbbe969bd0f9cd78dc25067d5,5153
103,MiFish,0bfc5ecb578731e9b19db59ca4fc0d6047f2e3df,90
013,MiFish,815465bf4218c40e60200ea518c5d7cbabd61f1c,710
046,MiFish,94dd7886c04e2cced2043edc096c082be319ee54,276
093,MiFish,e28647d32e36a0e2fa89c6e02219071afe3eff6d,1185
042,MiFish,4b122ead53eb1652ebb10397e379491b95afb8cf,1512
123,MiFish,4b122ead53eb1652ebb10397e379491b95afb8cf,2307
018,MiFish,97a979e2d2f672a39837e63a9f4d698da2f1e8bd,1118
037,MiFish,723039a7439d34d0aa3cf6ec82dd7415b7af6b9c,1717
065,MiFish,008b56815f07ced7ba87f9462f4a8ed32d3d6141,1783
039,MiFish,008b56815f07ced7ba87f9462f4a8ed32d3d6141,55396
038,MiFish,008b56815f07ced7ba87f9462f4a8ed32d3d6141,1168
038,MiFish,93a83a9e8c3baddd9d3be6353eceb4dacdfa059e,1320
016,MiFish,6c4f83b175022e94bcbd8bd49a9215ec4c1083a6,41
083,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,319
067,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,539
056,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1877
038,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,8617
039,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,123069
062,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1149
106,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,1674
063,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,988
001,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,404
016,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,7260
037,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,5577
081,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,4912
052,MiFish,7cfdb13ce4e7b7e81566868f967a9c671ae603ca,320
057,MiFish,f968f4f6b237dc8b59640499d84f1b7a301ed54f,756
013,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,1058
080,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,714
110,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,93
008,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,6100
062,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,1291
004,MiFish,60c6d5b3f921b52c9272b8f3d871f1c987973e1f,95
001,MiFish,93a9521189626bf57acb8a0f7b2532a900e91f12,979
055,MiFish,93a9521189626bf57acb8a0f7b2532a900e91f12,776
